2.200000,1310.000000,79.000000,8.800000,933.000000,184.000000,1082.000000,126.000000,1647.000000,946.000000,8.300000,79.800003,0.877800
2.200000,1292.000000,95.000000,8.300000,912.000000,193.000000,1103.000000,131.000000,1591.000000,957.000000,9.700000,71.199997,0.856900
2.900000,1383.000000,150.000000,11.200000,1020.000000,243.000000,1008.000000,135.000000,1719.000000,1104.000000,9.800000,67.599998,0.818500
4.800000,1581.000000,307.000000,20.799999,1319.000000,281.000000,799.000000,151.000000,2083.000000,1409.000000,10.300000,64.199997,0.806500
6.900000,1776.000000,461.000000,27.400000,1488.000000,383.000000,702.000000,172.000000,2333.000000,1704.000000,9.700000,69.300003,0.831900
6.100000,1640.000000,401.000000,24.000000,1404.000000,351.000000,743.000000,165.000000,2191.000000,1654.000000,9.600000,67.800003,0.813300
3.900000,1313.000000,197.000000,12.800000,1076.000000,240.000000,957.000000,136.000000,1707.000000,1285.000000,9.100000,64.000000,0.741900
1.500000,965.000000,61.000000,4.700000,749.000000,94.000000,1325.000000,85.000000,1333.000000,821.000000,8.200000,63.400002,0.690500
1.000000,913.000000,26.000000,2.600000,629.000000,47.000000,1565.000000,53.000000,1252.000000,552.000000,8.200000,60.799999,0.665700
1.700000,1080.000000,55.000000,5.900000,805.000000,122.000000,1254.000000,97.000000,1375.000000,816.000000,8.300000,58.500000,0.643800
1.900000,1044.000000,53.000000,6.400000,829.000000,133.000000,1247.000000,110.000000,1378.000000,832.000000,7.700000,59.700001,0.630800
1.400000,988.000000,40.000000,4.100000,718.000000,82.000000,1396.000000,91.000000,1304.000000,692.000000,7.100000,61.799999,0.627600
0.800000,889.000000,21.000000,1.900000,574.000000,246.896729,1680.000000,113.091248,1187.000000,512.000000,7.000000,62.299999,0.626100
2.152748,831.000000,10.000000,1.100000,506.000000,21.000000,1893.000000,32.000000,1134.000000,384.000000,6.100000,65.900002,0.624800
0.600000,847.000000,7.000000,1.000000,501.000000,30.000000,1895.000000,44.000000,1155.000000,394.000000,6.300000,65.000000,0.623300
0.800000,927.000000,17.000000,1.800000,571.000000,56.000000,1685.000000,71.000000,1223.000000,487.000000,6.800000,62.900002,0.623400
1.400000,1091.000000,33.000000,4.400000,730.000000,109.000000,1387.000000,104.000000,1361.000000,748.000000,6.400000,65.099998,0.631600
4.400000,1587.000000,202.000000,17.900000,1236.000000,307.000000,897.000000,141.000000,1900.000000,1400.000000,7.300000,63.099998,0.649900
2.152748,1545.000000,218.811813,22.100000,1353.000000,246.896729,767.000000,113.091248,2058.000000,1588.000000,9.200000,56.200001,0.656100
3.100000,1350.000000,208.000000,14.000000,1118.000000,187.000000,912.000000,122.000000,1712.000000,1237.000000,13.200000,41.700001,0.632000
2.700000,1263.000000,166.000000,11.600000,1037.000000,216.000000,969.000000,143.000000,1598.000000,1167.000000,14.300000,38.400002,0.624300
2.100000,1206.000000,114.000000,10.200000,986.000000,143.000000,1035.000000,113.000000,1537.000000,959.000000,15.000000,36.500000,0.619500
2.500000,1252.000000,140.000000,11.000000,1016.000000,160.000000,1008.000000,116.000000,1593.000000,983.000000,16.100000,34.500000,0.626200
2.700000,1287.000000,169.000000,12.800000,1078.000000,163.000000,949.000000,123.000000,1660.000000,1061.000000,16.299999,35.700001,0.656000
2.900000,1353.000000,185.000000,14.200000,1122.000000,190.000000,922.000000,126.000000,1740.000000,1139.000000,15.800000,37.000000,0.661000
2.800000,1309.000000,165.000000,12.700000,1073.000000,178.000000,954.000000,120.000000,1657.000000,1112.000000,15.900000,37.200001,0.665700
2.400000,1274.000000,133.000000,11.700000,1041.000000,150.000000,1006.000000,119.000000,1610.000000,994.000000,16.900000,34.299999,0.654900
3.900000,1510.000000,233.000000,19.299999,1277.000000,206.000000,812.000000,149.000000,1910.000000,1410.000000,15.100000,39.599998,0.676600
3.700000,1525.000000,242.000000,18.200001,1246.000000,202.000000,821.000000,145.000000,1847.000000,1448.000000,14.400000,43.400002,0.708400
6.600000,1843.000000,488.000000,32.599998,1610.000000,340.000000,624.000000,170.000000,2390.000000,1887.000000,12.900000,50.500000,0.747800
4.400000,1598.000000,333.000000,20.100000,1299.000000,274.000000,752.000000,149.000000,1941.000000,1627.000000,12.100000,53.299999,0.753600
3.500000,1484.000000,215.000000,14.300000,1127.000000,253.000000,839.000000,139.000000,1723.000000,1491.000000,11.000000,59.099998,0.774000
5.400000,1677.000000,367.000000,21.799999,1346.000000,300.000000,741.000000,134.000000,2062.000000,1657.000000,9.700000,64.599998,0.777100
2.700000,1280.000000,122.000000,9.600000,964.000000,193.000000,963.000000,113.000000,1544.000000,1285.000000,9.500000,64.099998,0.759700
1.900000,1196.000000,67.000000,7.400000,873.000000,139.000000,1071.000000,97.000000,1463.000000,1144.000000,9.100000,63.900002,0.742300
1.600000,1184.000000,43.000000,5.400000,782.000000,83.000000,1176.000000,82.000000,1365.000000,1043.000000,8.800000,63.900002,0.725600
1.700000,1172.000000,46.000000,5.400000,783.000000,246.896729,1179.000000,113.091248,1380.000000,996.000000,7.800000,67.500000,0.717300
2.152748,1147.000000,56.000000,6.200000,821.000000,109.000000,1132.000000,83.000000,1412.000000,992.000000,7.000000,71.099998,0.715800
1.000000,978.000000,30.000000,2.600000,625.000000,62.000000,1420.000000,65.000000,1274.000000,819.000000,8.300000,63.599998,0.698200
1.200000,1100.000000,27.000000,2.900000,646.000000,53.000000,1406.000000,60.000000,1268.000000,835.000000,7.200000,67.500000,0.688700
1.500000,1112.000000,47.000000,5.100000,770.000000,139.000000,1228.000000,77.000000,1409.000000,940.000000,6.300000,71.900002,0.693200
2.700000,1336.000000,132.000000,11.800000,1043.000000,256.000000,935.000000,96.000000,1678.000000,1192.000000,6.500000,71.599998,0.694500
3.700000,1408.000000,239.000000,15.100000,1153.000000,295.000000,830.000000,119.000000,1777.000000,1411.000000,9.600000,59.700001,0.712400
3.200000,1447.000000,160.000000,12.900000,1081.000000,250.000000,869.000000,126.000000,1667.000000,1465.000000,12.400000,51.200001,0.733500
4.100000,1542.000000,283.000000,16.100000,1184.000000,296.000000,808.000000,158.000000,1780.000000,1583.000000,15.600000,42.200001,0.745100
3.600000,1451.000000,210.000000,14.000000,1117.000000,239.000000,875.000000,161.000000,1679.000000,1387.000000,18.400000,33.799999,0.709000
2.800000,1328.000000,154.000000,12.300000,1059.000000,153.000000,987.000000,124.000000,1600.000000,1101.000000,19.400000,31.299999,0.695000
2.000000,1207.000000,112.000000,8.600000,924.000000,118.000000,1088.000000,102.000000,1488.000000,850.000000,18.000000,34.799999,0.712700
2.000000,1240.000000,108.000000,9.200000,947.000000,119.000000,1049.000000,116.000000,1532.000000,947.000000,18.400000,33.599998,0.704200
2.500000,1306.000000,111.000000,10.200000,987.000000,138.000000,1004.000000,124.000000,1554.000000,1078.000000,17.600000,35.099998,0.701200
2.300000,1326.000000,97.000000,10.600000,1000.000000,148.000000,976.000000,125.000000,1602.000000,1084.000000,16.700001,37.799999,0.711700
3.200000,1473.000000,191.000000,15.500000,1163.000000,227.000000,831.000000,148.000000,1779.000000,1395.000000,16.100000,41.000000,0.745100
4.200000,1609.000000,258.000000,19.600000,1286.000000,277.000000,758.000000,165.000000,1922.000000,1612.000000,15.800000,42.400002,0.756900
4.200000,1611.000000,284.000000,19.200001,1274.000000,279.000000,754.000000,161.000000,1915.000000,1697.000000,15.700000,44.099998,0.778600
4.200000,1621.000000,269.000000,18.299999,1247.000000,283.000000,762.000000,159.000000,1860.000000,1886.000000,15.300000,46.799999,0.809100
3.100000,1444.000000,180.000000,13.100000,1089.000000,214.000000,844.000000,143.000000,1748.000000,1624.000000,14.600000,48.599998,0.806000
2.600000,1418.000000,116.000000,10.900000,1010.000000,172.000000,892.000000,130.000000,1603.000000,1536.000000,14.700000,49.299999,0.819300
2.900000,1534.000000,93.000000,11.000000,1013.000000,190.000000,889.000000,129.000000,1611.000000,1535.000000,13.900000,53.599998,0.849800
2.800000,1484.000000,131.000000,11.900000,1045.000000,174.000000,880.000000,119.000000,1624.000000,1530.000000,14.600000,51.500000,0.853600
2.500000,1367.000000,92.000000,8.600000,925.000000,128.000000,953.000000,104.000000,1543.000000,1337.000000,12.500000,58.900002,0.853700
2.400000,1344.000000,132.000000,9.700000,968.000000,246.896729,921.000000,113.091248,1620.000000,1278.000000,11.600000,63.400002,0.867400
2.152748,1130.000000,56.000000,5.200000,773.000000,70.000000,1130.000000,82.000000,1452.000000,1051.000000,12.100000,61.099998,0.860300
1.200000,1062.000000,32.000000,3.700000,691.000000,53.000000,1272.000000,70.000000,1377.000000,929.000000,11.500000,63.099998,0.853300
1.000000,1076.000000,29.000000,2.500000,618.000000,44.000000,1395.000000,63.000000,1333.000000,872.000000,11.600000,62.200001,0.847300
0.900000,1028.000000,27.000000,2.400000,615.000000,74.000000,1384.000000,67.000000,1340.000000,853.000000,10.400000,67.599998,0.853000
1.400000,1155.000000,36.000000,4.200000,722.000000,101.000000,1225.000000,84.000000,1414.000000,959.000000,11.600000,62.700001,0.853000
1.600000,1235.000000,57.000000,6.400000,828.000000,118.000000,1055.000000,83.000000,1527.000000,1093.000000,12.400000,60.000000,0.862700
2.200000,1332.000000,129.000000,8.600000,923.000000,144.000000,952.000000,98.000000,1614.000000,1225.000000,14.500000,53.099998,0.872800
2.800000,1445.000000,148.000000,10.900000,1009.000000,176.000000,878.000000,114.000000,1696.000000,1355.000000,16.900000,46.099998,0.878900
2.800000,1416.000000,145.000000,10.700000,1002.000000,161.000000,907.000000,119.000000,1677.000000,1262.000000,19.299999,38.299999,0.847400
2.000000,1281.000000,93.000000,7.500000,880.000000,113.000000,1084.000000,104.000000,1525.000000,980.000000,21.200001,31.400000,0.781200
1.800000,1207.000000,84.000000,7.500000,879.000000,103.000000,1104.000000,102.000000,1490.000000,872.000000,21.400000,30.200001,0.761600
1.900000,1258.000000,99.000000,8.200000,906.000000,112.000000,1081.000000,107.000000,1511.000000,900.000000,21.900000,29.000000,0.752500
3.000000,1458.000000,150.000000,11.900000,1045.000000,170.000000,974.000000,129.000000,1646.000000,1099.000000,22.200001,28.400000,0.751600
2.900000,1438.000000,156.000000,12.000000,1051.000000,180.000000,943.000000,128.000000,1668.000000,1206.000000,21.299999,30.799999,0.769600
2.500000,1478.000000,122.000000,12.200000,1055.000000,160.000000,929.000000,121.000000,1671.000000,1262.000000,19.700001,36.700001,0.830700
4.600000,1808.000000,262.000000,20.600000,1312.000000,261.000000,753.000000,157.000000,1993.000000,1698.000000,18.400000,41.700001,0.873200
5.900000,1898.000000,341.000000,23.100000,1381.000000,325.000000,681.000000,173.000000,2103.000000,1905.000000,17.600000,46.099998,0.921000
3.400000,1560.000000,214.000000,14.700000,1140.000000,217.000000,784.000000,146.000000,1818.000000,1648.000000,16.700001,49.599998,0.932000
2.100000,1324.000000,100.000000,9.000000,940.000000,146.000000,924.000000,121.000000,1587.000000,1423.000000,16.299999,51.000000,0.934100
2.200000,1349.000000,79.000000,8.800000,933.000000,152.000000,933.000000,119.000000,1617.000000,1349.000000,14.700000,55.900002,0.931400
1.800000,1239.000000,66.000000,7.400000,872.000000,104.000000,985.000000,99.000000,1547.000000,1250.000000,14.800000,54.700001,0.916400
1.800000,1239.000000,73.000000,6.900000,853.000000,106.000000,1010.000000,93.000000,1543.000000,1174.000000,14.000000,57.000000,0.909400
1.800000,1224.000000,66.000000,7.000000,855.000000,108.000000,998.000000,88.000000,1566.000000,1149.000000,13.400000,61.299999,0.936100
1.100000,1078.000000,44.000000,4.400000,734.000000,246.896729,1128.000000,113.091248,1487.000000,1021.000000,12.600000,63.500000,0.923000
2.152748,1078.000000,44.000000,4.000000,711.000000,66.000000,1150.000000,71.000000,1468.000000,1013.000000,12.300000,65.400002,0.935100
1.000000,1075.000000,39.000000,3.900000,703.000000,88.000000,1156.000000,74.000000,1464.000000,1010.000000,11.900000,67.400002,0.937500
1.400000,1157.000000,51.000000,6.400000,830.000000,138.000000,1030.000000,80.000000,1584.000000,1083.000000,11.400000,70.500000,0.947500
2.200000,1314.000000,107.000000,9.700000,966.000000,228.000000,897.000000,89.000000,1710.000000,1235.000000,11.300000,70.199997,0.940100
5.500000,1797.000000,336.000000,25.900000,1451.000000,360.000000,652.000000,114.000000,2323.000000,1680.000000,12.400000,63.900002,0.917000
8.100000,1961.000000,618.000000,36.700001,1701.000000,478.000000,537.000000,149.000000,2665.000000,2184.000000,14.800000,54.299999,0.907600
5.800000,1771.000000,438.000000,26.600000,1470.000000,394.000000,622.000000,157.000000,2262.000000,1973.000000,17.400000,45.599998,0.899300
4.200000,1564.000000,334.000000,20.100000,1300.000000,319.000000,710.000000,155.000000,2029.000000,1798.000000,19.799999,38.500000,0.880100
3.100000,1430.000000,221.000000,14.100000,1120.000000,201.000000,831.000000,134.000000,1783.000000,1522.000000,22.000000,34.099998,0.890400
2.900000,1417.000000,207.000000,14.900000,1146.000000,171.000000,830.000000,119.000000,1831.000000,1404.000000,23.299999,32.200001,0.909600
2.900000,1400.000000,191.000000,15.400000,1162.000000,159.000000,838.000000,111.000000,1829.000000,1263.000000,23.900000,30.000000,0.875700
2.500000,1317.000000,185.000000,12.100000,1053.000000,153.000000,926.000000,104.000000,1707.000000,1137.000000,24.400000,28.900000,0.873600
2.300000,1318.000000,141.000000,11.500000,1033.000000,143.000000,950.000000,99.000000,1675.000000,1068.000000,24.400000,29.400000,0.884800
2.800000,1445.000000,214.000000,14.800000,1141.000000,156.000000,857.000000,110.000000,1824.000000,1252.000000,23.799999,31.299999,0.913700
6.100000,1917.000000,471.000000,32.099998,1601.000000,314.000000,631.000000,162.000000,2447.000000,1843.000000,22.500000,35.400002,0.954700
8.000000,2040.000000,685.000000,39.200001,1754.000000,404.000000,542.000000,187.000000,2679.000000,2122.000000,20.400000,42.500000,1.008600
6.500000,1895.000000,538.000000,31.000000,1573.000000,320.000000,565.000000,165.000000,2443.000000,1992.000000,18.299999,52.599998,1.094500
4.200000,1595.000000,319.000000,19.900000,1294.000000,256.000000,678.000000,145.000000,2058.000000,1707.000000,16.700001,57.400002,1.078600
3.200000,1439.000000,224.000000,15.300000,1159.000000,193.000000,764.000000,125.000000,1856.000000,1494.000000,15.700000,60.200001,1.065400
1.400000,1142.000000,67.000000,6.900000,852.000000,89.000000,1008.000000,101.000000,1547.000000,1164.000000,15.300000,61.400002,1.058000
2.100000,1304.000000,155.000000,11.100000,1019.000000,127.000000,852.000000,103.000000,1731.000000,1272.000000,14.100000,65.699997,1.049400
1.200000,1074.000000,49.000000,5.400000,784.000000,79.000000,1098.000000,88.000000,1483.000000,1040.000000,14.800000,60.599998,1.014800
0.800000,968.000000,29.000000,2.800000,640.000000,43.000000,1320.000000,61.000000,1386.000000,867.000000,14.800000,59.200001,0.987900
0.700000,929.000000,25.000000,2.300000,608.000000,246.896729,1376.000000,113.091248,1364.000000,826.000000,13.600000,62.099998,0.963600
2.152748,941.000000,25.000000,2.600000,626.000000,59.000000,1316.000000,59.000000,1373.000000,840.000000,12.300000,66.199997,0.945000
0.600000,937.000000,17.000000,2.000000,585.000000,38.000000,1412.000000,52.000000,1348.000000,793.000000,12.800000,63.200001,0.928300
0.900000,1017.000000,27.000000,3.500000,681.000000,82.000000,1246.000000,64.000000,1418.000000,870.000000,11.200000,68.500000,0.908100
1.300000,1171.000000,50.000000,5.100000,770.000000,99.000000,1162.000000,70.000000,1467.000000,930.000000,11.000000,66.500000,0.870500
3.400000,1541.000000,218.000000,16.200001,1185.000000,263.000000,770.000000,97.000000,1889.000000,1407.000000,11.700000,63.700001,0.871900
3.700000,1539.000000,285.000000,19.700001,1287.000000,229.000000,698.000000,95.000000,2055.000000,1507.000000,13.600000,56.299999,0.874300
5.300000,1735.000000,437.000000,25.100000,1431.000000,396.000000,628.000000,150.000000,2211.000000,1843.000000,17.799999,42.900002,0.867200
4.100000,1571.000000,327.000000,20.000000,1297.000000,314.000000,730.000000,162.000000,1973.000000,1729.000000,21.400000,33.299999,0.841700
3.300000,1452.000000,283.000000,18.299999,1250.000000,217.000000,776.000000,154.000000,1868.000000,1583.000000,24.400000,27.400000,0.823100
4.000000,1579.000000,366.000000,22.299999,1359.000000,252.000000,724.000000,161.000000,1998.000000,1671.000000,25.299999,26.100000,0.826400
3.800000,1466.000000,318.000000,20.400000,1309.000000,263.000000,773.000000,161.000000,1897.000000,1491.000000,25.799999,23.200001,0.758900
2.800000,1280.000000,228.000000,14.600000,1136.000000,180.000000,893.000000,128.000000,1675.000000,1240.000000,27.000000,20.200001,0.709400
2.900000,1407.000000,201.000000,16.600000,1197.000000,184.000000,905.000000,129.000000,1759.000000,1313.000000,28.200001,18.600000,0.701400
2.900000,1389.000000,199.000000,15.800000,1173.000000,190.000000,898.000000,133.000000,1739.000000,1363.000000,28.000000,19.100000,0.709800
3.400000,1447.000000,237.000000,17.799999,1235.000000,184.000000,859.000000,139.000000,1778.000000,1296.000000,23.900000,25.700001,0.751900
3.900000,1551.000000,261.000000,19.100000,1271.000000,181.000000,800.000000,137.000000,1875.000000,1432.000000,21.299999,34.799999,0.873000
3.200000,1474.000000,230.000000,15.800000,1173.000000,166.000000,854.000000,143.000000,1776.000000,1432.000000,20.400000,36.700001,0.870400
5.100000,1800.000000,349.000000,24.900000,1426.000000,317.000000,700.000000,177.000000,2106.000000,2034.000000,19.000000,41.299999,0.900700
2.600000,1379.000000,183.000000,13.500000,1101.000000,184.000000,818.000000,138.000000,1710.000000,1602.000000,17.900000,45.900002,0.934200
1.700000,1201.000000,88.000000,9.100000,943.000000,130.000000,935.000000,117.000000,1560.000000,1362.000000,16.700001,48.900002,0.922600
1.700000,1205.000000,85.000000,8.600000,925.000000,132.000000,922.000000,107.000000,1547.000000,1314.000000,15.500000,52.900002,0.927100
1.200000,1072.000000,47.000000,5.400000,784.000000,95.000000,1066.000000,90.000000,1442.000000,1114.000000,15.500000,51.900002,0.905900
0.900000,998.000000,34.000000,4.100000,714.000000,70.000000,1169.000000,79.000000,1383.000000,992.000000,14.100000,55.599998,0.891000
0.700000,933.000000,26.000000,2.600000,625.000000,246.896729,1292.000000,113.091248,1332.000000,884.000000,13.100000,57.900002,0.866600
2.152748,883.000000,17.000000,1.900000,577.000000,54.000000,1396.000000,60.000000,1303.000000,808.000000,12.700000,57.900002,0.844700
0.500000,869.000000,11.000000,1.600000,554.000000,28.000000,1460.000000,40.000000,1268.000000,667.000000,11.800000,58.000000,0.802600
0.500000,891.000000,18.000000,1.900000,576.000000,46.000000,1417.000000,53.000000,1289.000000,733.000000,11.900000,57.400002,0.797800
1.600000,1173.000000,84.000000,7.500000,878.000000,160.000000,1038.000000,84.000000,1556.000000,1052.000000,9.900000,65.199997,0.795600
4.100000,1587.000000,260.000000,21.400000,1334.000000,320.000000,702.000000,108.000000,1999.000000,1534.000000,11.100000,60.200001,0.795800
6.600000,1852.000000,534.000000,36.400002,1696.000000,377.000000,553.000000,127.000000,2535.000000,1931.000000,14.100000,50.000000,0.802000
4.300000,1522.000000,368.000000,21.299999,1331.000000,280.000000,703.000000,134.000000,2026.000000,1734.000000,17.700001,40.099998,0.804800
2.900000,1438.000000,200.000000,15.400000,1161.000000,221.000000,819.000000,135.000000,1782.000000,1595.000000,21.100000,33.400002,0.826500
2.500000,1393.000000,145.000000,12.500000,1067.000000,210.000000,905.000000,142.000000,1654.000000,1490.000000,24.299999,28.299999,0.847100
2.800000,1452.000000,188.000000,15.100000,1152.000000,204.000000,861.000000,153.000000,1747.000000,1508.000000,25.600000,25.600000,0.825400
2.600000,1389.000000,152.000000,13.700000,1108.000000,161.000000,887.000000,123.000000,1712.000000,1334.000000,25.900000,25.900000,0.850300
2.000000,1207.000000,103.000000,10.400000,994.000000,135.000000,1013.000000,104.000000,1520.000000,1045.000000,26.799999,18.700001,0.650000
2.900000,1365.000000,193.000000,15.200000,1154.000000,186.000000,940.000000,129.000000,1679.000000,1221.000000,29.299999,15.800000,0.630900
2.500000,1247.000000,134.000000,12.300000,1060.000000,147.000000,1032.000000,114.000000,1525.000000,1069.000000,28.500000,14.900000,0.570800
5.000000,1557.000000,386.000000,27.000000,1478.000000,299.000000,793.000000,158.000000,1981.000000,1569.000000,25.900000,16.000000,0.523700
7.600000,1973.000000,577.000000,38.400002,1737.000000,411.000000,617.000000,194.000000,2414.000000,2306.000000,23.100000,26.500000,0.740300
6.700000,1975.000000,523.000000,35.099998,1667.000000,347.000000,597.000000,182.000000,2416.000000,2359.000000,20.500000,38.200001,0.913300
5.700000,1795.000000,472.000000,27.200001,1485.000000,336.000000,653.000000,180.000000,2174.000000,2050.000000,19.100000,42.599998,0.929400
2.800000,1444.000000,206.000000,15.000000,1150.000000,202.000000,770.000000,136.000000,1727.000000,1727.000000,17.200001,44.099998,0.855800
2.600000,1488.000000,216.000000,15.700000,1171.000000,178.000000,731.000000,127.000000,1778.000000,1705.000000,16.000000,50.900002,0.920600
2.300000,1371.000000,159.000000,13.000000,1083.000000,154.000000,796.000000,116.000000,1669.000000,1551.000000,14.800000,53.900002,0.902400
1.400000,1161.000000,70.000000,8.100000,904.000000,92.000000,947.000000,107.000000,1502.000000,1240.000000,14.300000,55.400002,0.897500
1.000000,1064.000000,44.000000,5.500000,787.000000,61.000000,1057.000000,88.000000,1407.000000,1115.000000,14.800000,52.099998,0.868600
0.700000,970.000000,42.000000,3.600000,687.000000,246.896729,1196.000000,113.091248,1351.000000,969.000000,13.900000,53.900002,0.850100
2.152748,954.000000,28.000000,2.900000,645.000000,60.000000,1260.000000,78.000000,1334.000000,925.000000,11.600000,61.900002,0.844200
0.600000,931.000000,20.000000,2.500000,623.000000,37.000000,1293.000000,57.000000,1307.000000,828.000000,12.000000,58.900002,0.823300
0.700000,938.000000,26.000000,3.000000,650.000000,68.000000,1251.000000,71.000000,1333.000000,893.000000,10.900000,62.099998,0.811300
1.500000,1166.000000,78.000000,7.700000,885.000000,139.000000,1005.000000,85.000000,1551.000000,1075.000000,10.600000,63.299999,0.806700
4.700000,1643.000000,319.000000,23.299999,1384.000000,339.000000,667.000000,124.000000,2094.000000,1610.000000,11.500000,60.000000,0.811700
6.600000,1934.000000,506.000000,35.799999,1682.000000,421.000000,541.000000,151.000000,2468.000000,2051.000000,14.300000,50.599998,0.818600
4.500000,1617.000000,218.811813,21.299999,1333.000000,349.000000,686.000000,150.000000,2010.000000,1819.000000,17.799999,40.500000,0.821000
2.800000,1473.000000,218.811813,14.300000,1127.000000,224.000000,831.000000,152.000000,1752.000000,1568.000000,20.799999,34.400002,0.836500
2.200000,1379.000000,218.811813,12.500000,1068.000000,171.000000,899.000000,139.000000,1663.000000,1374.000000,23.799999,28.200001,0.821900
2.200000,1385.000000,218.811813,12.200000,1056.000000,149.000000,891.000000,133.000000,1648.000000,1268.000000,24.200001,28.700001,0.851500
2.300000,1379.000000,218.811813,13.100000,1087.000000,137.000000,901.000000,126.000000,1660.000000,1144.000000,25.200001,24.900000,0.782900
2.200000,1322.000000,218.811813,14.400000,1129.000000,149.000000,934.000000,128.000000,1639.000000,1109.000000,27.000000,17.799999,0.627500
2.800000,1496.000000,218.811813,16.799999,1205.000000,172.000000,822.000000,169.000000,1767.000000,1347.000000,27.100000,23.100000,0.818000
2.700000,1409.000000,218.811813,14.500000,1131.000000,166.000000,873.000000,149.000000,1689.000000,1206.000000,25.799999,23.900000,0.783200
3.700000,1513.000000,218.811813,21.500000,1338.000000,214.000000,764.000000,156.000000,1957.000000,1397.000000,23.000000,26.799999,0.744600
5.100000,1667.000000,218.811813,26.400000,1464.000000,280.000000,683.000000,168.000000,2118.000000,1588.000000,20.700001,31.100000,0.752300
5.100000,1667.000000,218.811813,26.000000,1453.000000,276.000000,684.000000,176.000000,2051.000000,1569.000000,18.600000,36.200001,0.767600
3.200000,1430.000000,218.811813,14.100000,1121.000000,178.000000,814.000000,135.000000,1732.000000,1322.000000,16.000000,48.400002,0.876800
2.100000,1333.000000,218.811813,10.300000,989.000000,129.000000,885.000000,121.000000,1621.000000,1194.000000,14.500000,57.799999,0.945600
1.700000,1262.000000,218.811813,8.300000,911.000000,95.000000,948.000000,99.000000,1545.000000,1062.000000,13.100000,64.199997,0.960600
2.000000,1287.000000,218.811813,8.900000,936.000000,126.000000,918.000000,106.000000,1606.000000,1040.000000,12.000000,69.699997,0.973500
1.600000,1134.000000,218.811813,6.600000,840.000000,103.000000,1021.000000,96.000000,1501.000000,917.000000,11.900000,71.099998,0.991500
0.900000,999.000000,218.811813,3.600000,688.000000,48.000000,1229.000000,63.000000,1380.000000,594.000000,12.500000,69.300003,1.002900
0.700000,961.000000,218.811813,2.500000,622.000000,246.896729,1382.000000,113.091248,1301.000000,430.000000,12.500000,67.500000,0.976800
2.152748,934.000000,218.811813,1.800000,569.000000,20.000000,1440.000000,32.000000,1280.000000,397.000000,12.300000,67.699997,0.966500
0.500000,913.000000,218.811813,1.300000,525.000000,18.000000,1620.000000,28.000000,1260.000000,370.000000,12.500000,66.800003,0.962000
